Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
623.xalancbmk_s-10B,kairos,0.7623,1.1600973976563689,0.8076372181978031,0.2328038854725922,0,0.9979039960221665,1.975935686935317,32.26,67.15,99.46,48.871155,4.416485,1.422
623.xalancbmk_s-10B,ptp,0.9501,1.445898645563841,0.9486056645402082,0.42285145900338883,0,0.9806967552371714,1.0072445526717766,21.53,48.94,94.94,49.978255,1.17997,0.25021
649.fotonik3d_s-1176B,baseline,0.646,1.0,3.9912875893763325e-06,2.8766689817002756e-05,0,1.0,1.0000011305950323,93.98,126.5,59.62,50.489865,8.769065,8.769065
649.fotonik3d_s-1176B,triangel,0.646,1.0,0.0,0.0,0,0,1.000000847946274,93.98,126.5,59.62,50.489875,8.7691,8.7691
649.fotonik3d_s-1176B,prophet,0.646,1.0,0.0,0.0,0,0,1.0000036744338545,93.98,126.5,59.62,50.489875,8.7691,8.7691
649.fotonik3d_s-1176B,kairos,0.646,1.0,6.67115211367187e-05,0.117,0,1.0,1.0000014132437902,93.97,126.5,59.62,50.49052,8.768515,8.768515
649.fotonik3d_s-1176B,ptp,0.646,1.0,3.9912875893763325e-06,2.8766689817002756e-05,0,1.0,1.0000011305950323,93.98,126.5,59.62,50.489865,8.769065,8.769065
649.fotonik3d_s-7084B,baseline,0.7666,1.0011753950633406,0.0029673101182618286,0.9288511125966956,0,0.9990746452806909,1.0000020572669985,145.4,136.6,88.06,20.07506,16.32483,16.324055
649.fotonik3d_s-7084B,triangel,0.7657,1.0,0.0,0,0,0,1.0000011429261102,145.8,136.6,88.11,20.07437,16.373415,16.372685
649.fotonik3d_s-7084B,prophet,0.7657,1.0,0.0,0,0,0,1.0000205726699851,145.8,136.6,88.1,20.07279,16.373415,16.37292
649.fotonik3d_s-7084B,kairos,0.7661,1.0005223978059292,0.0008614574296199052,0.9996457669146298,0,0.9992912827781715,0.9999995428295558,145.7,136.6,88.11,20.071255,16.35931,16.358575
649.fotonik3d_s-7084B,ptp,0.7666,1.0011753950633406,0.0030234987630863813,0.004193353981225142,0,0.9987751352454833,1.0,145.4,136.6,88.06,20.07045,16.32391,16.323665
654.roms_s-293B,baseline,0.9777,1.004417505650298,0.03979641050486005,0.15443085204405485,0,0.9976575966057248,0.9967691489446151,91.98,118.9,97.31,17.18477,8.799805,7.836365
654.roms_s-293B,triangel,0.9754,1.0020546537908361,0.03301427679791195,0.04116381305642413,0,1.0,1.0290493087521022,93.87,120.8,96.37,17.21672,8.86196,8.03514
654.roms_s-293B,prophet,0.9745,1.00113005958496,0.03242668464905964,0.12767194801155,0,0.9959392655367232,1.051362480168653,94.59,121.8,95.75,17.211,8.867345,8.10307
654.roms_s-293B,kairos,0.9757,1.0023628518594616,0.0300544927612139,0.08102989927966382,0,0.997796221586365,1.0255723732182973,93.79,120.3,96.54,17.231595,8.889085,8.01736
654.roms_s-293B,ptp,0.9775,1.0042120402712142,0.03980295749259099,0.08160688582900143,0,0.9966993781864262,0.9965366728244488,91.97,118.9,97.3,17.19049,8.799745,7.83576
654.roms_s-294B,baseline,0.8826,1.0006802721088437,0.00010652703716677156,8.705872110738693e-05,0,1.0,0.999932204932002,117.4,132.5,104.7,21.52479,10.7473,10.7473
654.roms_s-294B,triangel,0.8826,1.0006802721088437,6.419533244111125e-05,0,0,0,0.9999723467485797,117.4,132.5,104.7,21.529045,10.747755,10.747715
654.roms_s-294B,prophet,0.8824,1.000453514739229,-0.0002693412861116189,0.0,0,0,1.0002760864940181,117.5,132.5,104.7,21.529685,10.75134,10.751245
654.roms_s-294B,kairos,0.8822,1.0002267573696144,-0.00019351636446016145,0.0,0,0,1.0002412969196508,117.4,132.4,104.6,21.52586,10.750525,10.75052
654.roms_s-294B,ptp,0.8819,0.9998866213151928,-1.302513991558779e-05,1.3450080027976167e-06,0,1.0,1.0000334515138147,117.4,132.5,104.7,21.532545,10.748585,10.74857
654.roms_s-523B,baseline,0.6487,1.0729407872973868,0.10869762218757287,0.9782511734226308,0,0.8502259211831609,0.9999909386117082,125.5,129.7,83.58,44.090715,19.572715,18.65696
654.roms_s-523B,triangel,0.6194,1.0244789943764472,0.046061691245045465,0.18491866689943431,0,0.9999060875066728,1.0235174392516688,135.2,131.5,84.92,44.31883,20.94818,20.43368
654.roms_s-523B,prophet,0.6672,1.1035395302679458,0.1649639247930753,0.993385359529271,0,0.909201685628735,1.0203468246368692,119.6,131.2,82.18,43.82852,18.337125,17.733715
654.roms_s-523B,kairos,0.6072,1.0043003638769434,0.010248555534506877,0.5432946048966427,0,0.7589934730912586,1.0112857848599885,139.5,131.2,85.3,44.819025,21.734625,21.155905
654.roms_s-523B,ptp,0.6486,1.0727753886867348,0.10862157372056423,0.28566101917660847,0,0.8505657968409528,1.0000121980227006,125.5,129.7,83.57,44.088325,19.574385,18.660525
Average,baseline,0.7245,1.0612,0.1677,0.3865,0.0000,0.7266,0.9582,89.9440,120.1460,89.0955,50.8943,23.6155,17.0287
Average,triangel,0.7416,1.0862,0.1897,0.0830,0.0000,0.5888,1.1795,87.9215,126.7960,88.7890,52.9494,18.8121,17.1045
Average,prophet,0.7356,1.0775,0.1966,0.2503,0.0000,0.5719,1.4071,88.9120,123.1870,89.5045,53.1090,21.9637,17.3035
Average,kairos,0.6899,1.0105,0.0832,0.2700,0.0000,0.5773,1.1614,95.3365,123.7300,90.8105,53.5840,24.5456,19.0023
Average,ptp,0.7564,1.1079,0.1652,0.1419,0.0000,0.7754,1.0052,87.8420,117.4645,88.8415,53.3465,23.7031,17.0296
