Trace,Prefetcher,IPC,IPCI,L2C_Coverage,L2C_Accuracy,L2C_Overprediction,L2C_Timeliness,DRAM_Traffic,L1D_average_miss_latency,L2C_average_miss_latency,LLC_average_miss_latency,L1-MPKI,L2-MPKI,MPKI
stable_diffusion.cpp_v2_1-3,prophet,2.407,0.991350906095552,0.04317644194895297,0.022085457218911368,0,0.13221971931416718,1.045790114643262,15.69,109.3,94.21,158.96029,7.23217,4.91827
stable_diffusion.cpp_v2_1-3,kairos,2.418,0.9958813838550248,0.0,0.0,0,0,1.0228978569128908,16.09,113.7,91.44,157.5317,7.55852,7.140445
stable_diffusion.cpp_v2_1-3,ptp,2.435,1.0028830313014827,0.03603813974164254,0.030101674469880324,0,0.10752363471292951,1.0,15.46,105.2,93.84,158.39518,7.286125,4.64641
vit.cpp_base-1,baseline,2.548,1.0572614107883818,0.0915436288382739,0.04655967941749046,0,0.19017688663236632,0.9999295846855338,16.46,85.56,81.13,111.57751,4.1714,1.860635
vit.cpp_base-1,triangel,2.508,1.0406639004149376,0.3426616678408753,0.028048934128192964,0,0.6203079684716832,1.0758409997492226,15.27,98.41,84.56,110.175315,3.01833,1.94698
vit.cpp_base-1,prophet,2.441,1.012863070539419,0.12249918059474121,0.02901473300821347,0,0.2329889112903226,1.1416854955570408,17.14,96.64,84.15,111.310145,4.02926,1.96371
vit.cpp_base-1,kairos,2.381,0.9879668049792529,0.0002711387500830294,0.005425014977035213,0,0.598159509202454,1.0732294563320044,19.08,105.4,85.4,111.96482,4.5905,3.837625
vit.cpp_base-1,ptp,2.545,1.0560165975103732,0.09021624676457425,0.027818490705071,0,0.186685326410298,0.9999765282285112,16.47,85.42,80.87,111.35373,4.177495,1.849685
vit.cpp_large-1,baseline,2.582,1.0299162345432786,0.04982687977051292,0.07346885138599411,0,0.11462626039770653,0.9999949743566549,23.17,90.55,82,62.46502,4.160295,2.170565
vit.cpp_large-1,triangel,2.741,1.0933386517750299,0.3503526354014882,0.047502381529860284,0,0.49320233925645063,1.0560974874296096,17.48,78.18,79.18,60.991855,2.844455,1.203755
